order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,postal_code,region_id
IN-2019-2787343,2019-09-26,2019-09-30,Standard Class,KW-16570,FUR-FU-10000918,51.96,1,0.4,0.33,,4207.0
ID-2019-750759,2019-10-12,2019-10-17,Second Class,DJ-13630,OFF-BI-10000373,17.41,3,0.4,0.33,,13836.0
NI-2018-3956548,2018-12-30,2018-12-30,Second Class,CG-2520,OFF-CAR-10004229,4.36,2,0.13,0.1,90049.0,4553.0
CA-2018-954526,2018-11-11,2018-11-12,Standard Class,VB-21745,FUR-FU-10003806,756.8,5,0.18,0.15,,2125.0
CA-2018-811679,2018-09-02,2018-09-07,Second Class,JD-16150,OFF-BI-10001249,20.42,4,0.33,0.29,,16676.0
IT-2018-2318127,2018-03-19,2018-03-23,Standard Class,JC-16105,FUR-FU-10000298,116.34,5,0.08,0.05,98115.0,4553.0
ES-2017-2468555,2017-04-06,2017-04-13,Standard Class,PO-18865,OFF-ST-10002437,43.17,1,0.25,3.81,,4207.0
CA-2019-861071,2019-10-09,2019-10-12,Second Class,JK-15205,TEC-PH-10003505,148.48,2,0.35,0.29,,16676.0
MX-2019-1885949,2019-01-16,2019-01-17,Same Day,MG-18145,OFF-PA-10000273,32.28,1,0.05,0.0,77095.0,1488.0
IN-2019-419395,2019-12-04,2019-12-06,Standard Class,AH-10075,FUR-FU-10002223,227.61,9,0.4,0.33,,6093.0
IT-2019-4381860,2019-08-17,2019-08-17,Standard Class,ME-18010,TEC-CO-10001375,448.34,2,0.45,0.38,80013.0,4553.0
IN-2019-3571231,2019-08-10,2019-08-10,Same Day,HJ-14875,OFF-FA-10003437,58.14,3,0.35,0.28,,1410.0
ES-2019-3571798,2019-04-19,2019-04-23,Standard Class,FA-14230,FUR-FU-10003970,94.38,2,0.1,0.05,,19250.0
CA-2016-104283,2016-06-27,2016-07-01,Standard Class,LM-17065,OFF-ST-10004337,306.2,5,0.05,0.0,,6093.0
ES-2018-2673989,2018-06-18,2018-06-18,Same Day,NP-18325,OFF-SU-10000150,42.84,3,0.28,0.24,,4011.0
ES-2019-8466,2019-10-29,2019-11-01,Standard Class,MZ-17515,TEC-MA-10002712,671.25,5,0.3,0.24,,2570.0
US-2017-2648041,2017-11-02,2017-11-04,Second Class,LS-17230,OFF-BI-10002571,19.96,2,0.22,0.2,,7530.0
ES-2019-1177424,2019-03-04,2019-03-06,Standard Class,JB-15400,TEC-MA-10003607,918.46,9,0.5,0.43,,3104.0
IN-2018-1633001,2018-07-25,2018-07-26,Same Day,GA-14515,OFF-PA-10004727,333.77,14,0.03,0.0,60653.0,1488.0
US-2017-105753,2017-07-31,2017-08-05,Second Class,SL-20155,FUR-CH-10001347,111.04,5,0.15,-163.86,,6017.0
MX-2019-734123,2019-10-30,2019-10-31,Standard Class,MY-18295,FUR-FU-10003297,43.4,1,0.1,0.05,,4023.0
IN-2018-5184191,2018-09-25,2018-09-29,Standard Class,NM-18520,OFF-AR-10000058,189.54,4,0.13,0.1,,1826.0
ES-2019-449569,2019-12-03,2019-12-07,Standard Class,AC-10615,FUR-BO-10003738,364.92,1,0.25,0.19,,1666.0
IN-2019-1637904,2019-10-24,2019-10-27,Standard Class,PL-18925,FUR-BO-10002289,248.82,2,0.45,0.38,,2941.0
US-2019-4902120,2019-11-11,2019-11-13,Standard Class,AB-10150,FUR-BO-10001483,98.76,2,0.25,0.19,98115.0,4553.0
MX-2018-864656,2018-09-30,2018-10-05,Same Day,FH-14365,OFF-SU-10001923,38.24,2,0.28,0.24,,3280.0
ES-2019-4414437,2019-12-26,2019-12-29,Second Class,PV-18985,OFF-ST-10001213,88.94,2,0.3,0.24,,783.0
MX-2018-795025,2018-08-15,2018-08-19,Second Class,TP-21130,OFF-BI-10002080,29.22,3,0.13,0.1,,3104.0
CA-2019-3216574,2019-12-24,2019-12-29,First Class,CC-12220,OFF-EN-10004030,10.86,3,0.15,0.1,,3855.0
CA-2019-2008384,2019-02-23,2019-02-25,Standard Class,BM-11140,OFF-AP-10003287,356.79,7,0.55,0.47,77095.0,1488.0
MX-2019-1386303,2019-10-12,2019-10-13,Standard Class,MH-17290,FUR-BO-10003297,151.36,2,0.25,0.19,75023.0,1488.0
ES-2017-4538375,2017-11-19,2017-11-24,Same Day,RF-19735,OFF-FA-10003717,96.75,5,0.22,0.2,,7530.0
US-2020-5036731,2020-01-17,2020-01-21,Standard Class,AC-10660,TEC-CO-10001468,380.54,3,0.27,0.19,,3080.0
US-2019-4715139,2019-03-01,2019-03-03,Second Class,MH-17290,TEC-PH-10002555,776.85,5,0.25,0.19,,4792.0
ES-2019-4478189,2019-09-07,2019-09-11,Second Class,RD-19585,OFF-ST-10001858,147.66,3,0.3,0.24,,1410.0
TU-2019-5361215,2019-06-05,2019-06-05,Second Class,SB-10290,OFF-WIL-10000164,20.18,1,0.4,0.33,10035.0,5636.0
CA-2019-2728137,2019-03-20,2019-03-24,Same Day,PS-18760,OFF-LA-10001404,7.38,2,0.25,0.19,,1573.0
IV-2019-397464,2019-07-26,2019-07-30,First Class,BF-1020,OFF-CAM-10001249,166.8,4,0.05,0.0,,6017.0
ES-2019-5137932,2019-11-04,2019-11-05,Standard Class,KC-16255,FUR-CH-10000333,496.53,3,0.4,0.33,,193.0
IN-2017-3373333,2017-06-22,2017-06-27,First Class,MG-17650,OFF-EN-10004422,63.0,3,0.22,0.2,,1138.0
IN-2019-4970527,2019-09-28,2019-10-01,First Class,JW-15955,OFF-EN-10004424,95.64,2,0.35,0.28,,19250.0
IR-2020-2451693,2020-01-02,2020-01-04,Standard Class,SC-10305,TEC-HEW-10004690,764.28,4,0.52,0.42,,1573.0
ES-2018-2190504,2018-07-24,2018-07-26,Same Day,RP-19855,OFF-FA-10003730,78.84,6,0.23,0.19,,3280.0
US-2019-4879307,2019-08-30,2019-08-31,First Class,BO-11425,OFF-EN-10003607,92.88,12,0.05,0.0,,69959.0
CA-2019-1922773,2019-12-04,2019-12-08,Second Class,YC-21895,OFF-ST-10004459,750.68,2,0.3,0.24,,5003.0
IN-2018-28892,2018-02-08,2018-02-14,Standard Class,CK-12595,TEC-CO-10001626,1226.34,5,0.45,118.59,98031.0,4553.0
MX-2017-2822798,2017-11-15,2017-11-19,Same Day,ON-18715,OFF-LA-10002068,50.82,7,0.22,0.2,,1826.0
ES-2019-1515068,2019-04-08,2019-04-13,Standard Class,MJ-17740,OFF-AR-10002681,101.46,2,0.15,0.1,,5003.0
ES-2019-5554148,2019-08-02,2019-08-06,Standard Class,BT-11305,OFF-AR-10001291,155.34,3,0.35,0.29,,2163.0
CA-2019-3412236,2019-04-27,2019-04-27,Same Day,BS-11800,OFF-PA-10004621,12.96,2,0.15,0.1,,1826.0
ES-2019-2037272,2019-09-27,2019-09-30,Second Class,DR-12940,TEC-PH-10004297,557.05,5,0.35,0.29,93534.0,4553.0
MX-2018-3264454,2018-06-15,2018-06-19,First Class,SZ-20035,OFF-EN-10003559,8.04,1,0.23,0.19,,15598.0
ES-2019-747731,2019-08-08,2019-08-12,Second Class,ZC-21910,OFF-ST-10004367,277.56,5,0.3,0.24,,3855.0
ES-2018-3070216,2018-08-03,2018-08-07,Standard Class,KW-16570,OFF-AR-10001533,183.0,4,0.33,0.29,,3855.0
MX-2019-970365,2019-05-02,2019-05-04,Same Day,SV-20935,OFF-PA-10002539,239.18,9,0.05,0.0,,19250.0
ID-2019-1704022,2019-04-06,2019-04-08,Standard Class,DH-13075,OFF-AP-10002326,2096.46,9,0.6,0.52,,98725.0
ES-2018-4767589,2018-11-22,2018-11-22,Second Class,MW-18235,TEC-AC-10003463,275.7,5,0.23,0.19,75220.0,1488.0
ES-2018-3306089,2018-11-02,2018-11-04,Second Class,SC-20230,OFF-BI-10003440,77.49,7,0.13,0.1,,6264.0
MX-2017-3189659,2017-08-31,2017-09-02,Standard Class,JG-15310,FUR-BO-10001369,195.76,2,0.42,0.39,,2570.0
IN-2019-2162218,2019-06-04,2019-06-09,Standard Class,DG-13300,FUR-CH-10004196,493.38,3,0.5,0.43,19143.0,5636.0
NI-2019-722424,2019-05-29,2019-05-31,Standard Class,TH-11235,FUR-SAF-10001322,89.06,2,0.25,0.19,77095.0,1488.0
ES-2019-2243975,2019-07-17,2019-07-22,Standard Class,DJ-13420,OFF-AR-10002037,137.07,3,0.15,0.1,,3104.0
US-2019-160424,2019-01-11,2019-01-13,Same Day,DA-13450,OFF-PA-10001804,40.08,6,0.15,0.1,,3080.0
IN-2019-4291634,2019-06-14,2019-06-15,First Class,SG-20605,OFF-EN-10001315,227.28,8,0.25,0.19,,1784.0
TU-2016-160,2016-05-21,2016-05-25,Standard Class,SG-10605,TEC-MOT-10001535,31.93,1,0.35,-31.16,,3031.0
US-2016-5134246,2016-10-08,2016-10-12,Second Class,SL-20155,OFF-ST-10000532,61.57,2,0.05,0.05,7017.0,5636.0
US-2019-1353083,2019-01-06,2019-01-07,Second Class,JF-15190,OFF-ST-10000760,153.78,11,0.3,0.24,90049.0,4553.0
CA-2019-101700,2019-04-24,2019-04-27,First Class,SO-20335,OFF-EN-10003134,18.69,2,0.2,7.01,10035.0,5636.0
IN-2018-5881699,2018-09-27,2018-09-30,Second Class,RD-19930,OFF-BI-10000561,105.18,2,0.43,0.39,,9954.0
MX-2019-3331084,2019-10-30,2019-11-02,Second Class,ZC-21910,OFF-BI-10004491,75.42,9,0.15,0.1,98115.0,4553.0
MX-2018-160472,2018-05-13,2018-05-17,Standard Class,EB-13930,TEC-PH-10000990,202.44,2,0.1,60.72,39401.0,3688.0
IN-2019-4570984,2019-07-28,2019-07-28,First Class,PV-18985,OFF-EN-10004053,92.79,3,0.3,0.24,60653.0,1488.0
MX-2019-3412685,2019-04-19,2019-04-19,First Class,EH-14125,OFF-EN-10002372,59.58,3,0.25,0.19,,783.0
IN-2019-5860633,2019-11-08,2019-11-09,Second Class,KM-16660,OFF-ST-10003547,293.58,6,0.35,0.28,75220.0,1488.0
MX-2019-4884362,2019-11-17,2019-11-18,Standard Class,HR-14770,FUR-CH-10004746,744.0,3,0.2,0.14,,1784.0
CA-2019-4951978,2019-11-05,2019-11-06,Second Class,EM-13825,TEC-PH-10003012,492.77,4,0.35,0.29,,3539.0
CA-2019-949865,2019-07-11,2019-07-15,Second Class,PO-18865,TEC-AC-10001714,79.78,2,0.25,0.19,,783.0
CA-2018-4099877,2018-11-11,2018-11-15,Second Class,RW-19630,OFF-BI-10000977,152.0,5,0.33,0.29,,1410.0
US-2019-5452848,2019-11-27,2019-12-01,Standard Class,DK-12835,FUR-TA-10001090,464.67,5,0.25,0.19,,3104.0
MX-2018-1708968,2018-02-06,2018-02-09,First Class,FW-14395,OFF-EN-10004186,168.2,5,0.03,0.0,,783.0
IN-2018-5552811,2018-11-26,2018-11-26,Second Class,TC-21535,TEC-PH-10002962,1287.96,2,0.13,0.1,39401.0,3688.0
IN-2018-2702610,2018-09-01,2018-09-05,Same Day,BM-11575,OFF-LA-10002139,55.08,5,0.03,0.0,60653.0,1488.0
SU-2019-173064,2019-02-20,2019-02-25,Standard Class,SD-10485,TEC-HEW-10003260,385.02,2,0.25,0.19,,3104.0
ES-2018-3869097,2018-11-22,2018-11-25,Standard Class,FA-14230,FUR-CH-10003033,482.11,4,0.38,0.34,,7993.0
IN-2018-2842832,2018-01-15,2018-01-20,Same Day,PG-18820,OFF-PA-10000579,262.5,10,0.23,0.19,,6093.0
SU-2019-5284229,2019-12-06,2019-12-06,Second Class,RD-9585,OFF-ROG-10001340,141.6,1,0.1,0.05,,16676.0
ES-2018-4565074,2018-04-21,2018-04-22,Standard Class,TR-21325,TEC-MA-10003558,60.48,2,0.28,0.24,,6017.0
SF-2019-7630,2019-06-23,2019-06-27,Standard Class,MS-7770,OFF-WIL-10001889,4.53,1,0.1,2.25,,3855.0
CA-2019-2618581,2019-12-21,2019-12-21,Same Day,DS-13180,OFF-FA-10000611,3.55,3,0.25,0.19,,2898.0
MX-2019-5200513,2019-09-28,2019-10-02,Standard Class,TH-21100,OFF-AR-10000347,37.0,5,0.15,0.1,,3849.0
TU-2019-3916787,2019-08-06,2019-08-10,Standard Class,KL-6555,OFF-BIC-10001632,23.28,4,0.4,0.33,,4792.0
ES-2018-1641558,2018-06-08,2018-06-10,Standard Class,AC-10420,OFF-AP-10004226,273.89,8,0.53,0.48,,1666.0
US-2019-4595923,2019-11-05,2019-11-08,Second Class,CS-12400,OFF-ST-10003656,230.38,3,0.3,0.24,19143.0,5636.0
CA-2019-4894168,2019-08-19,2019-08-24,Same Day,MD-17350,OFF-PA-10000007,11.52,4,0.15,0.1,,3080.0
IN-2019-1918643,2019-06-01,2019-06-02,Second Class,JG-15310,OFF-ST-10004768,1152.65,7,0.35,0.28,,53877.0
SU-2019-2659722,2019-06-19,2019-06-24,Standard Class,EM-4200,OFF-CUI-10002269,992.16,2,0.35,0.28,,1826.0
MO-2019-4116095,2019-11-16,2019-11-20,Second Class,KW-6570,OFF-ACC-10004281,14.04,2,0.15,0.1,,2570.0
IN-2019-3199874,2019-09-25,2019-09-25,Standard Class,DK-12895,OFF-AP-10004972,256.72,5,0.6,0.52,,6093.0
UP-2018-4862167,2018-10-10,2018-10-13,Standard Class,JB-6000,OFF-BOS-10001772,26.64,1,0.38,0.34,,2898.0
MX-2016-117709,2016-02-09,2016-02-09,Same Day,ST-20530,TEC-PH-10001264,405.12,4,0.1,52.64,60653.0,1488.0
AG-2019-9430,2019-06-12,2019-06-18,Standard Class,DL-2865,TEC-PAN-10000979,241.8,2,0.25,62.82,,1546.0
MX-2018-3751408,2018-07-15,2018-07-15,Second Class,TP-21130,OFF-BI-10000124,25.56,3,0.13,0.1,,3080.0
IT-2017-2802827,2017-12-18,2017-12-20,Same Day,RC-19960,OFF-LA-10001184,21.72,2,0.22,0.2,90049.0,4553.0
ES-2019-3376251,2019-03-06,2019-03-06,Standard Class,GT-14710,OFF-AP-10003259,447.15,1,0.55,0.47,,41715.0
ES-2019-2054259,2019-11-06,2019-11-11,Standard Class,SV-20815,OFF-AR-10003012,47.04,2,0.15,0.1,,783.0
AU-2019-1753894,2019-08-18,2019-08-19,Standard Class,AG-765,TEC-OKI-10003124,628.2,2,0.55,0.47,,4207.0
IN-2019-182465,2019-01-29,2019-01-29,Standard Class,RB-19705,FUR-BO-10000071,336.6,2,0.45,0.38,,9954.0
IN-2017-271988,2017-04-14,2017-04-14,Second Class,PP-18955,OFF-BI-10001326,42.57,3,0.32,0.29,,3849.0
MX-2018-2777112,2018-09-13,2018-09-18,Standard Class,LT-16765,FUR-CH-10001914,78.92,2,0.38,0.34,90049.0,4553.0
CA-2019-5699853,2019-03-19,2019-03-21,Standard Class,YS-21880,FUR-CH-10003774,436.7,6,0.4,0.33,,1666.0
TU-2018-4741995,2018-12-16,2018-12-20,Same Day,BF-1275,OFF-ENE-10000012,11.35,1,0.28,0.24,,4792.0
US-2017-1126265,2017-03-09,2017-03-10,Second Class,RB-19435,TEC-AC-10003116,53.25,3,0.22,0.2,,5003.0
US-2017-1781850,2017-07-06,2017-07-11,Same Day,MM-18055,OFF-PA-10002870,24.96,4,0.12,0.1,,3539.0
IR-2019-1105710,2019-12-05,2019-12-07,Standard Class,TC-11145,FUR-SAF-10004664,87.96,1,0.45,0.38,,4792.0
CA-2018-2209364,2018-07-07,2018-07-11,Standard Class,RW-19630,OFF-AP-10003849,715.64,2,0.53,0.48,,4958.0
SA-2019-3682051,2019-05-21,2019-05-25,Second Class,DK-3225,OFF-TEN-10003089,266.4,2,0.35,0.28,,15598.0
ES-2019-3223979,2019-04-02,2019-04-07,Standard Class,TA-21385,OFF-BI-10004801,105.18,2,0.3,25.2,,16676.0
CA-2018-66533,2018-12-12,2018-12-13,Second Class,BE-11410,OFF-BI-10002437,61.12,5,0.33,0.29,47374.0,1488.0
ES-2019-4609952,2019-01-09,2019-01-09,Second Class,RA-19285,TEC-PH-10004028,596.4,8,0.35,0.29,,3080.0
ES-2019-2068541,2019-12-07,2019-12-12,Standard Class,MY-18295,OFF-AR-10000799,16.02,1,0.35,0.29,90049.0,4553.0
IT-2018-4536464,2018-07-01,2018-07-01,Same Day,BM-11650,OFF-LA-10001170,19.93,3,0.03,0.0,,4364.0
CA-2019-3036379,2019-08-01,2019-08-02,Second Class,AR-10825,TEC-PH-10002549,1626.19,9,0.35,0.29,,19848.0
IN-2019-933407,2019-04-27,2019-05-01,Second Class,HP-14815,OFF-BI-10002281,26.22,2,0.15,0.1,46203.0,1488.0
US-2019-2634207,2019-12-18,2019-12-19,Second Class,BD-11770,OFF-BI-10001275,5.35,2,0.15,0.1,,2898.0
ES-2018-175200,2018-09-05,2018-09-10,Standard Class,FM-14380,OFF-AR-10000110,138.96,3,0.13,0.1,,4792.0
US-2017-1698501,2017-12-04,2017-12-04,Same Day,SC-20575,OFF-LA-10004318,42.84,6,0.02,0.0,,2570.0
IT-2019-5178981,2019-04-14,2019-04-19,Same Day,DV-13045,OFF-SU-10004283,139.23,3,0.1,0.05,60653.0,1488.0
MX-2017-1418500,2017-06-26,2017-06-27,Second Class,FW-14395,OFF-ST-10002371,188.8,2,0.07,0.05,,783.0
ID-2019-2943684,2019-06-29,2019-07-03,Standard Class,DS-13180,FUR-BO-10001874,1105.96,8,0.5,0.43,,2898.0
ES-2018-791912,2018-06-30,2018-06-30,First Class,JM-15655,OFF-EN-10001979,83.37,7,0.03,0.0,,2570.0
ID-2018-4435924,2018-07-18,2018-07-21,Second Class,DW-13585,OFF-ST-10000351,79.68,2,0.33,0.29,,2570.0
CA-2019-5349649,2019-09-13,2019-09-18,Second Class,GG-14650,TEC-PH-10000702,7.99,1,0.35,0.29,,3210.0
ID-2019-48583,2019-06-23,2019-06-27,Second Class,AB-10015,OFF-AR-10000465,67.89,4,0.35,-8.43,,7494.0
RO-2019-1548042,2019-08-29,2019-08-30,Second Class,BH-1710,TEC-LOG-10003634,95.64,2,0.3,0.24,,69959.0
CA-2018-3608152,2018-12-23,2018-12-24,Second Class,NS-18505,TEC-AC-10002049,297.58,3,0.23,0.19,,1826.0
ES-2018-4967547,2018-09-01,2018-09-01,Standard Class,RH-19495,FUR-CH-10003249,714.24,10,0.18,0.15,73120.0,1488.0
ID-2019-2153574,2019-12-15,2019-12-16,Standard Class,KB-16405,FUR-CH-10002966,135.09,1,0.45,0.38,60653.0,1488.0
ES-2018-2700897,2018-07-27,2018-07-31,Second Class,DW-13480,OFF-BI-10001384,96.81,7,0.33,0.29,,3849.0
RS-2018-1660818,2018-08-24,2018-08-27,Standard Class,TH-11100,TEC-PAN-10003688,266.49,1,0.53,0.48,,4364.0
CA-2019-2918681,2019-03-30,2019-03-30,Standard Class,KF-16285,OFF-AP-10001962,41.95,5,0.45,0.38,,2570.0
IN-2019-411778,2019-06-14,2019-06-16,Standard Class,JM-15865,FUR-FU-10000783,51.3,3,0.3,0.24,63116.0,1488.0
SF-2016-1225542,2016-04-14,2016-04-17,Same Day,MY-7380,OFF-ELI-10001507,21.93,1,0.05,0.05,,2898.0
CA-2019-115602,2019-12-19,2019-12-25,Standard Class,DJ-13630,FUR-CH-10001708,1141.94,9,0.25,139.57,,1784.0
CA-2019-1115209,2019-12-19,2019-12-22,Standard Class,TT-21460,OFF-AR-10002578,5.76,2,0.35,0.29,,783.0
ES-2018-1355369,2018-01-26,2018-01-27,Standard Class,CG-12520,OFF-AP-10003702,444.8,1,0.53,0.48,,22192.0
CA-2018-5814970,2018-01-31,2018-02-02,Standard Class,BP-11185,OFF-AR-10004078,4.67,1,0.23,0.19,,3080.0
ID-2017-2120809,2017-02-06,2017-02-09,Standard Class,DE-13255,FUR-TA-10004653,985.11,5,0.22,0.2,,1573.0
CA-2018-1959533,2018-11-08,2018-11-10,Second Class,SC-20770,TEC-AC-10003832,99.39,3,0.23,0.19,,1864.0
ES-2019-4867252,2019-07-11,2019-07-11,Second Class,JS-15685,OFF-BI-10003114,20.97,3,0.15,0.1,,2570.0
CA-2019-1632315,2019-09-07,2019-09-11,Second Class,DO-13645,TEC-AC-10001114,199.95,5,0.05,0.0,,7530.0
IN-2019-2752734,2019-12-03,2019-12-03,Same Day,TG-21310,OFF-LA-10003435,43.65,5,0.25,0.19,,3752.0
ES-2019-2411166,2019-09-04,2019-09-08,Standard Class,BG-11035,TEC-PH-10004992,199.71,5,0.1,13.26,65807.0,1488.0
ES-2019-1919652,2019-08-20,2019-08-23,Second Class,JS-15595,OFF-BI-10000542,117.96,4,0.35,0.29,,1573.0
ES-2019-2673022,2019-10-13,2019-10-17,Standard Class,CC-12370,OFF-BI-10000289,103.95,9,0.1,24.84,33801.0,3688.0
KG-2018-4369197,2018-08-31,2018-09-01,Second Class,GM-4680,TEC-APP-10001586,493.56,4,0.38,0.34,,2898.0
MX-2019-712795,2019-11-21,2019-11-22,Second Class,HF-14995,TEC-PH-10001580,130.74,3,0.15,0.1,,1666.0
IV-2018-3699495,2018-02-11,2018-02-15,Standard Class,RP-9390,FUR-DEF-10000622,75.96,4,0.08,0.05,19711.0,5636.0
CA-2018-5121838,2018-05-03,2018-05-07,Same Day,AH-10690,OFF-LA-10001297,62.1,6,0.03,0.0,,3855.0
CA-2018-2421778,2018-05-05,2018-05-10,Second Class,CL-12565,OFF-BI-10002215,22.72,4,0.33,0.29,,23235.0
RS-2017-2049254,2017-12-29,2018-01-03,Standard Class,GW-4605,TEC-EPS-10001651,635.04,8,0.52,0.49,10035.0,5636.0
IR-2017-3920571,2017-10-11,2017-10-16,First Class,CJ-1875,OFF-JIF-10002275,12.06,1,0.27,0.24,85234.0,4553.0
IN-2019-5283132,2019-01-05,2019-01-09,Standard Class,CM-12160,FUR-FU-10002665,54.57,4,0.35,0.28,,3104.0
MX-2017-3724417,2017-06-10,2017-06-10,Same Day,AP-10915,OFF-FA-10004533,21.84,3,0.02,0.0,,1573.0
CA-2019-4540513,2019-04-09,2019-04-12,Second Class,DK-12835,OFF-BI-10002813,1.19,2,0.25,0.19,,783.0
IZ-2017-1660,2017-11-19,2017-11-25,Standard Class,DK-3150,OFF-AVE-10004512,4.41,1,0.35,0.0,,2570.0
IN-2019-1072475,2019-09-07,2019-09-11,Same Day,LH-17155,OFF-SU-10000954,76.32,3,0.4,0.33,,783.0
ES-2019-1894118,2019-12-10,2019-12-13,Second Class,AS-10225,OFF-BI-10003774,212.1,7,0.35,0.29,,783.0
IN-2017-74168,2017-10-20,2017-10-24,Standard Class,JM-15535,OFF-AP-10004972,185.58,3,0.6,59.31,,4792.0
ES-2019-1213850,2019-05-11,2019-05-16,First Class,KH-16510,OFF-EN-10003087,44.82,2,0.05,0.0,,3849.0
ES-2020-1963883,2020-01-11,2020-01-15,Standard Class,BD-11635,OFF-AR-10000110,138.96,3,0.17,0.09,,3104.0
US-2019-5151593,2019-03-17,2019-03-19,Second Class,JL-15130,TEC-AC-10003441,27.12,2,0.15,0.1,98052.0,4553.0
ES-2018-661887,2018-08-20,2018-08-20,Standard Class,JM-15265,OFF-AP-10001568,116.52,2,0.53,0.48,,3104.0
IT-2017-2737300,2017-08-14,2017-08-18,Standard Class,PF-19225,OFF-AR-10003651,189.63,7,0.3,94.71,,1573.0
RS-2019-347120,2019-11-18,2019-11-20,Standard Class,DE-3255,OFF-HAM-10003872,143.58,2,0.6,0.52,,59565.0
CA-2018-5437910,2018-09-14,2018-09-16,Standard Class,JP-15460,OFF-AP-10002118,1040.8,5,0.43,0.39,,3104.0
IT-2018-3774718,2018-06-11,2018-06-16,Second Class,CS-12490,OFF-BI-10002894,100.68,4,0.13,0.1,29203.0,3688.0
CA-2017-168480,2017-09-21,2017-09-27,Standard Class,DM-12955,OFF-AR-10001044,25.99,1,0.3,7.54,,3855.0
RS-2019-98363,2019-06-19,2019-06-22,Standard Class,SU-10665,TEC-HP -10004451,128.7,1,0.5,0.43,92105.0,4553.0
MO-2017-3908751,2017-11-03,2017-11-08,Same Day,EB-4170,OFF-ACM-10001587,157.68,4,0.07,0.05,,4364.0
ES-2018-3585254,2018-11-30,2018-12-01,Standard Class,RM-19675,FUR-CH-10001831,935.76,7,0.18,0.15,,6569.0
IN-2018-3072318,2018-06-26,2018-06-28,Standard Class,SC-20020,FUR-CH-10002209,338.04,6,0.48,0.44,,1573.0
MX-2019-1720198,2019-11-21,2019-11-21,Second Class,DA-13450,TEC-AC-10004626,342.08,2,0.25,0.19,94122.0,4553.0
MX-2019-4067709,2019-05-27,2019-06-01,Same Day,MC-17635,OFF-SU-10002849,54.72,8,0.1,0.05,,71845.0
CA-2019-2701139,2019-09-26,2019-09-27,Second Class,AG-10765,OFF-BI-10004224,13.46,1,0.35,0.29,,4207.0
IN-2018-252406,2018-08-31,2018-09-04,Standard Class,SZ-20035,FUR-CH-10001664,583.31,4,0.18,0.15,,3104.0
ID-2019-5019978,2019-06-28,2019-06-28,Standard Class,DS-13180,FUR-BO-10001874,1105.96,8,0.5,0.43,,6093.0
NI-2017-66001,2017-03-15,2017-03-19,Second Class,VP-11730,OFF-SME-10004553,59.53,1,0.07,0.05,48234.0,1488.0
IT-2019-2627919,2019-08-15,2019-08-16,Standard Class,AG-10495,OFF-AR-10000110,115.8,5,0.35,0.29,,783.0
TU-2018-984439,2018-06-04,2018-06-07,Second Class,JF-5565,OFF-ELD-10002207,13.61,2,0.33,0.29,,13122.0
MX-2019-1640796,2019-05-06,2019-05-08,Standard Class,JL-15130,OFF-AR-10003123,107.82,3,0.15,0.1,7055.0,5636.0
IN-2018-908488,2018-06-05,2018-06-10,Same Day,RA-19915,OFF-FA-10001304,11.43,1,0.23,0.19,,1410.0
IT-2019-5436762,2019-01-04,2019-01-05,Second Class,MH-18025,OFF-ST-10003153,565.36,7,0.1,0.05,,1410.0
MX-2019-5132763,2019-11-25,2019-11-25,Second Class,KH-16360,OFF-BI-10002414,20.82,3,0.15,0.1,,23235.0
ES-2019-2451361,2019-12-07,2019-12-09,Second Class,AS-10225,OFF-ST-10004377,382.4,3,0.3,0.24,83642.0,4553.0
ES-2018-5039781,2018-05-28,2018-05-28,Standard Class,SV-20785,FUR-CH-10004774,1242.54,3,0.38,0.34,,1546.0
ES-2019-4706910,2019-08-27,2019-08-29,Second Class,LW-17125,OFF-ST-10002659,43.2,1,0.3,0.24,,2898.0
CA-2018-116918,2018-10-02,2018-10-07,Second Class,JK-15205,OFF-AR-10003631,30.98,8,0.1,5.03,,3539.0
CA-2018-1920475,2018-06-18,2018-06-23,Same Day,MV-18190,OFF-LA-10000081,22.5,6,0.23,0.19,32216.0,3688.0
ES-2019-1413033,2019-11-27,2019-12-02,Second Class,DF-13135,OFF-BI-10003702,25.38,2,0.15,0.1,,3539.0
CA-2019-909409,2019-11-14,2019-11-16,Second Class,JS-16030,OFF-BI-10004826,39.62,3,0.35,0.29,,2570.0
CA-2019-5155765,2019-05-20,2019-05-20,Second Class,JA-15970,OFF-BI-10004465,4.75,2,0.35,0.29,,2125.0
IN-2019-5651492,2019-08-14,2019-08-17,Standard Class,ML-17755,FUR-BO-10001073,551.39,2,0.5,0.43,,3539.0
US-2018-4694310,2018-12-03,2018-12-03,Second Class,DK-12895,OFF-ST-10002522,18.58,2,0.28,0.24,,17455.0
MX-2017-2027305,2017-05-24,2017-05-28,Standard Class,JH-15910,FUR-CH-10000953,473.84,5,0.17,0.15,,1864.0
IN-2018-1976487,2018-05-25,2018-05-26,Same Day,BS-11380,OFF-SU-10004462,40.62,2,0.28,0.24,,783.0
CA-2017-5791686,2017-09-14,2017-09-15,Same Day,CS-12355,OFF-PA-10001970,279.9,5,0.02,0.0,,2570.0
MX-2018-1915228,2018-10-12,2018-10-17,First Class,SW-20755,OFF-EN-10003850,41.0,5,0.03,0.0,,1573.0
